2018-02-22T02:43:53Z,149,2.3
2018-02-22T02:43:55Z,149,2.5
2018-02-22T02:43:57Z,149,2.6
2018-02-22T02:43:59Z,151,2.6
2018-02-22T02:44:01Z,151,2.4
2018-02-22T02:44:03Z,151,2.5
2018-02-22T02:44:05Z,151,2.7
2018-02-22T02:44:07Z,151,2.8
2018-02-22T02:44:09Z,150,2.8
2018-02-22T02:44:11Z,150,2.9
2018-02-22T02:44:13Z,149,2.8
2018-02-22T02:44:15Z,150,2.8
2018-02-22T02:44:17Z,150,2.6
2018-02-22T02:44:19Z,149,2.6
2018-02-22T02:44:21Z,150,2.6
2018-02-22T02:44:23Z,150,2.6
2018-02-22T02:44:25Z,150,2.5
2018-02-22T02:44:27Z,150,2.4
2018-02-22T02:44:29Z,151,2.3
2018-02-22T02:44:31Z,151,2.2
2018-02-22T02:44:33Z,152,2.2
2018-02-22T02:44:35Z,152,2.1
2018-02-22T02:44:37Z,153,2.3
2018-02-22T02:44:39Z,153,2.3
2018-02-22T02:44:41Z,153,2.3
2018-02-22T02:44:43Z,152,2.3
2018-02-22T02:44:45Z,152,2.3
2018-02-22T02:44:47Z,152,2.3
2018-02-22T02:44:49Z,152,2.3
2018-02-22T02:44:51Z,151,2.5
2018-02-22T02:44:53Z,151,2.4
2018-02-22T02:44:55Z,150,2.3
2018-02-22T02:44:57Z,150,2.3
2018-02-22T02:44:59Z,149,2.4
2018-02-22T02:45:01Z,148,2.4
2018-02-22T02:45:03Z,148,2.2
2018-02-22T02:45:08Z,146,1.1
2018-02-22T02:45:09Z,146,1.1
2018-02-22T02:45:10Z,147,1.4
2018-02-22T02:45:11Z,147,1.6
2018-02-22T02:45:12Z,147,1.8
2018-02-22T02:45:13Z,147,3.1
2018-02-22T02:45:15Z,148,2.9
2018-02-22T02:45:17Z,148,2.8
2018-02-22T02:45:19Z,149,2.7
2018-02-22T02:45:21Z,150,2.8
2018-02-22T02:45:23Z,151,2.6
2018-02-22T02:45:25Z,151,2.5
2018-02-22T02:45:26Z,151,2.5
2018-02-22T02:45:28Z,153,2.7
2018-02-22T02:45:30Z,154,2.7
2018-02-22T02:45:32Z,154,2.5
2018-02-22T02:45:33Z,154,2.6
2018-02-22T02:45:35Z,154,2.7
2018-02-22T02:45:37Z,153,2.8
2018-02-22T02:45:38Z,153,2.8
2018-02-22T02:45:40Z,154,2.8
2018-02-22T02:45:42Z,154,2.9
2018-02-22T02:45:43Z,154,2.9
2018-02-22T02:45:45Z,153,2.8
2018-02-22T02:45:47Z,154,2.9
2018-02-22T02:45:49Z,154,2.7
2018-02-22T02:45:51Z,153,2.7
